Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,CPU_speed,CPU_core,Resolution_X,Resolution_Y,Pixel_Count,SSD,HDD,GPU_brand,Company_match,avg_brand_spec_rating
asus,notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,nvidia geforce 920mx,windows 10,2.0,30049.92,2.0,i3,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,asus,69.58407079646018
asus,notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,nvidia geforce 940mx,windows 10,1.7,59567.04,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,asus,69.58407079646018
acer,notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,6,1TB HDD,intel hd graphics 620,windows 10,2.1,25521.12,2.4,i3,1920.0,1080.0,2073600.0,0.0,1024.0,intel,acer,68.36734693877551
msi,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  2TB HDD,nvidia geforce gtx 1070,windows 10,1.8,119427.12,2.8,i7,1920.0,1080.0,2073600.0,256.0,2048.0,nvidia,msi,72.27118644067797
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce 940mx,no os,2.2,33513.12,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
hp,notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,nvidia geforce 930mx,windows 10,2.5,67718.88,1.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,hp,69.42537313432835
acer,notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,256GB SSD,amd radeon r5,windows 10,2.1,24029.28,3.0,amd_a9,1366.0,768.0,1049088.0,256.0,0.0,amd,acer,68.36734693877551
hp,notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,intel uhd graphics 620,windows 10,1.63,43263.36,1.6,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,hp,69.42537313432835
asus,notebook,14,1366x768,AMD E-Series 6110 1.5GHz,4,64GB SSD,amd radeon r2,windows 10 s,1.65,14811.3072,1.5,amd_e,1366.0,768.0,1049088.0,64.0,0.0,amd,asus,69.58407079646018
dell,notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,amd radeon 530,windows 10,2.8,74378.88,1.8,i7,1920.0,1080.0,2073600.0,256.0,2048.0,amd,dell,68.87931034482759
hp,notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,2.5,49443.84,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,amd radeon r7 m445,windows 10,2.36,34045.3872,2.5,i5,1366.0,768.0,1049088.0,0.0,1024.0,amd,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,amd radeon r5 m430,windows 10,2.2,23922.72,2.0,i3,1920.0,1080.0,2073600.0,0.0,1024.0,amd,dell,68.87931034482759
acer,ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.6,47099.52,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,acer,68.36734693877551
acer,notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,256GB SSD,nvidia geforce mx130,windows 10,7.2,30476.16,2.7,i3,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,acer,68.36734693877551
hp,notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1TB HDD,intel hd graphics 620,windows 10,2.05,31861.44,2.7,i7,1366.0,768.0,1049088.0,0.0,1024.0,intel,hp,69.42537313432835
hp,notebook,14,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.63,52640.64,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
lenovo,notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,intel hd graphics 500,no os,1.9,13445.7408,1.1,other,1366.0,768.0,1049088.0,0.0,1024.0,intel,lenovo,68.06611570247934
asus,gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,3.0,49976.64,2.5,i5,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,asus,69.58407079646018
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,nvidia geforce 920mx,no os,2.2,26586.72,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
hp,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.32,37242.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
acer,notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,1TB HDD,nvidia geforce mx130,windows 10,3.0,34898.4,2.7,i3,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,acer,68.36734693877551
lenovo,notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,amd radeon rx 550,windows 10,1.75,59461.5456,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,lenovo,68.06611570247934
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,nvidia geforce gtx 1050m,no os,2.4,46300.32,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
hp,notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4,256GB SSD,amd radeon r4 graphics,windows 10,1.86,19660.32,2.5,amd_a6,1366.0,768.0,1049088.0,256.0,0.0,amd,hp,69.42537313432835
asus,ultrabook,14,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.25,58554.72,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,asus,69.58407079646018
hp,ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,512GB SSD,intel hd graphics 515,windows 10,0.97,107305.92,1.2,other,3840.0,2160.0,8294400.0,512.0,0.0,intel,hp,69.42537313432835
asus,notebook,15.6,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,intel hd graphics 500,windows 10,2.0,18328.32,1.1,other,1920.0,1080.0,2073600.0,0.0,1024.0,intel,asus,69.58407079646018
acer,notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,intel hd graphics 520,windows 10,2.1,23816.16,2.0,i3,1366.0,768.0,1049088.0,0.0,1024.0,intel,acer,68.36734693877551
dell,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,nvidia geforce gtx 1050,windows 10,2.56,66560.5728,2.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,dell,68.87931034482759
dell,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1.0TB Hybrid,nvidia geforce gtx 1050,windows 10,2.62,47898.72,2.8,i7,1920.0,1080.0,2073600.0,0.0,0.0,nvidia,dell,68.87931034482759
lenovo,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,intel hd graphics 620,windows 10,1.9,26533.44,2.5,i5,1366.0,768.0,1049088.0,128.0,0.0,intel,lenovo,68.06611570247934
msi,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.8,100699.2,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
hp,ultrabook,14,Full HD 1920x1080,Intel Core i5 7500U 2.7GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.48,57648.96,2.7,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,6,256GB SSD,amd radeon 520,windows 10,1.91,32980.32,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,hp,69.42537313432835
lenovo,2 in 1 convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.74,33513.12,2.4,i3,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
asus,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.1,70063.2,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,asus,69.58407079646018
dell,2 in 1 convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.56,55890.72,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
asus,notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1TB HDD,amd radeon r5 m420,windows 10,2.03,21471.84,3.0,amd_a9,1366.0,768.0,1049088.0,0.0,1024.0,amd,asus,69.58407079646018
acer,notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,nvidia geforce mx150,windows 10,3.0,42890.4,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,acer,68.36734693877551
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,amd radeon 520,windows 10,2.13,38787.84,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,nvidia geforce gtx 1050 ti,windows 10,2.5,57489.12,2.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
acer,notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,intel hd graphics 500,windows 10,2.1,18541.44,1.1,other,1366.0,768.0,1049088.0,0.0,1024.0,intel,acer,68.36734693877551
msi,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.4,95850.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
acer,notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,intel hd graphics 505,windows 10,2.1,19367.8128,1.1,other,1366.0,768.0,1049088.0,0.0,1024.0,intel,acer,68.36734693877551
dell,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.56,56502.9072,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,dell,68.87931034482759
acer,notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,nvidia geforce mx150,windows 10,3.0,45501.12,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,acer,68.36734693877551
hp,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,500GB HDD,intel uhd graphics 620,windows 10,1.49,40173.12,1.6,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
huawei,ultrabook,13,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.05,71874.72,2.5,i5,2160.0,1440.0,3110400.0,256.0,0.0,intel,huawei,65.0
hp,notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,2TB HDD,amd radeon 520,windows 10,2.71,37242.72,2.5,i5,1920.0,1080.0,2073600.0,0.0,2048.0,amd,hp,69.42537313432835
lenovo,notebook,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4,500GB HDD,amd radeon r4 graphics,no os,2.2,16463.52,2.9,amd_a6,1366.0,768.0,1049088.0,0.0,500.0,amd,lenovo,68.06611570247934
hp,notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,2.5,49177.44,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,8,1TB HDD,intel hd graphics 620,windows 10,2.3,24455.52,2.4,i3,1366.0,768.0,1049088.0,0.0,1024.0,intel,dell,68.87931034482759
acer,notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,intel hd graphics 520,windows 10,2.1,23922.72,2.0,i3,1366.0,768.0,1049088.0,128.0,0.0,intel,acer,68.36734693877551
msi,gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ 2.9GHz,32,512GB SSD +  1TB HDD,nvidia gtx 980 sli,windows 10,4.4,149130.72,2.9,i7,1920.0,1080.0,2073600.0,512.0,1024.0,nvidia,msi,72.27118644067797
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1TB HDD,amd r17m-m1-70,windows 10,1.9,43316.64,2.5,i5,1920.0,1080.0,2073600.0,128.0,1024.0,amd,lenovo,68.06611570247934
hp,2 in 1 convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.29,79866.72,1.6,i5,3840.0,2160.0,8294400.0,256.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,amd radeon 530,linux,2.02,55890.72,1.8,i7,1920.0,1080.0,2073600.0,256.0,2048.0,amd,dell,68.87931034482759
dell,ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.23,74538.72,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
lenovo,2 in 1 convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,512GB SSD,intel uhd graphics 620,windows 10,1.4,98514.72,1.8,i7,3840.0,2160.0,8294400.0,512.0,0.0,intel,lenovo,68.06611570247934
xiaomi,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,nvidia geforce mx150,no os,1.95,63882.72,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,xiaomi,65.85714285714286
dell,notebook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,nvidia geforce 150mx,windows 10,2.77,82530.72,1.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,dell,68.87931034482759
dell,notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,nvidia geforce gtx 1050,windows 10,2.06,127712.16,2.8,i7,3840.0,2160.0,8294400.0,512.0,0.0,nvidia,dell,68.87931034482759
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,nvidia geforce gtx 1050,no os,2.4,41505.12,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
acer,ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,intel hd graphics 615,windows 10,1.12,52693.92,1.2,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,acer,68.36734693877551
dell,notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,amd radeon 530,windows 10,2.8,57808.8,1.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,amd,dell,68.87931034482759
xiaomi,ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce mx150,no os,1.3,53274.672,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,xiaomi,65.85714285714286
lenovo,notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8,256GB SSD,nvidia geforce mx150,no os,2.8,37189.44,1.6,i5,1600.0,900.0,1440000.0,256.0,0.0,nvidia,lenovo,68.06611570247934
dell,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,1TB HDD,intel uhd graphics 620,windows 10,1.62,44701.92,1.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,intel,dell,68.87931034482759
hp,notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,nvidia geforce 930mx,windows 10,2.5,48697.92,1.6,i5,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,hp,69.42537313432835
razer,gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,1TB SSD,nvidia geforce gtx 1080,windows 10,3.49,324954.72,2.9,i7,3840.0,2160.0,8294400.0,1024.0,0.0,nvidia,razer,85.0
hp,notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,512GB SSD,intel uhd graphics 620,windows 10,1.49,51095.52,1.6,i5,1920.0,1080.0,2073600.0,512.0,0.0,intel,hp,69.42537313432835
hp,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,3.35,73473.12,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,hp,69.42537313432835
hp,notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,2.5,55677.6,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
dell,gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.65,98301.6,2.8,i7,3840.0,2160.0,8294400.0,512.0,1024.0,nvidia,dell,68.87931034482759
lenovo,notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,intel hd graphics 520,windows 10,2.1,26267.04,2.3,i5,1366.0,768.0,1049088.0,128.0,0.0,intel,lenovo,68.06611570247934
acer,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,nvidia geforce 940mx,windows 10,2.23,39533.76,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,acer,68.36734693877551
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,3.2,93186.72,2.8,i7,1920.0,1080.0,2073600.0,512.0,1024.0,nvidia,lenovo,68.06611570247934
dell,workstation,15.6,4K Ultra HD 3840x2160,Intel Xeon E3-1505M V6 3GHz,16,256GB SSD +  1TB HDD,nvidia quadro m1200,windows 10,2.8,162770.4,3.0,other,3840.0,2160.0,8294400.0,256.0,1024.0,nvidia,dell,68.87931034482759
lenovo,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,nvidia geforce gtx 1060,no os,2.4,74485.44,2.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,lenovo,68.06611570247934
dell,notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,6,1TB HDD,intel hd graphics 620,windows 10,2.3,23389.92,2.4,i3,1366.0,768.0,1049088.0,0.0,1024.0,intel,dell,68.87931034482759
dell,ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.21,103842.72,1.8,i7,3840.0,2160.0,8294400.0,256.0,0.0,intel,dell,68.87931034482759
dell,ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,intel uhd graphics 620,windows 10,2.04,77202.72,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
acer,notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,nvidia geforce gtx 1050,linux,2.4,41505.12,2.8,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,acer,68.36734693877551
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.9,74964.96,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
hp,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,intel hd graphics 520,no os,2.1,18594.72,2.0,i3,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,no os,2.2,29250.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
huawei,ultrabook,13,IPS Panel Full HD 2160x1440,Intel Core i7 7500U 2.7GHz,8,512GB SSD,intel hd graphics 620,windows 10,1.05,79866.72,2.7,i7,2160.0,1440.0,3110400.0,512.0,0.0,intel,huawei,65.0
dell,ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,amd radeon 530,windows 10,1.4,49650.5664,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
lenovo,notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1TB HDD,nvidia geforce gtx 940mx,no os,2.8,31381.92,2.5,i5,1600.0,900.0,1440000.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
hp,notebook,14,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,1.63,54931.68,1.8,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
dell,ultrabook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.6,61218.72,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
dell,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,intel uhd graphics 620,windows 10,1.62,68145.12,1.8,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,amd radeon 520,linux,2.2,36089.208,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
lenovo,2 in 1 convertible,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,intel uhd graphics 620,windows 10,1.74,47898.72,1.6,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,intel uhd graphics 620,windows 10,2.1,42304.32,1.6,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,hp,69.42537313432835
dell,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,4.42,130873.7952,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,dell,68.87931034482759
acer,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,nvidia geforce 940mx,windows 10,2.2,44328.96,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,acer,68.36734693877551
dell,notebook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,1TB HDD,amd radeon r7 m445,windows 10,2.3,45768.0528,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,amd,dell,68.87931034482759
asus,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce 920mx,windows 10,2.0,40972.32,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,asus,69.58407079646018
asus,notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  500GB HDD,nvidia geforce gtx 950m,windows 10,2.69,47472.48,2.5,i5,1920.0,1080.0,2073600.0,256.0,500.0,nvidia,asus,69.58407079646018
hp,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,amd firepro w4190m,windows 10,1.9,67612.32,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,amd,hp,69.42537313432835
asus,notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1TB HDD,intel hd graphics 620,windows 10,2.37,21258.1872,2.4,i3,1366.0,768.0,1049088.0,0.0,1024.0,intel,asus,69.58407079646018
hp,notebook,15.6,1366x768,AMD E-Series 9000e 1.5GHz,4,500GB HDD,amd radeon r2,windows 10,2.1,17582.4,1.5,amd_e,1366.0,768.0,1049088.0,0.0,500.0,amd,hp,69.42537313432835
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,3.2,79866.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,lenovo,68.06611570247934
dell,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.6,45767.52,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
acer,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.6,36709.92,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,acer,68.36734693877551
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,amd radeon r7 m445,linux,2.36,47898.72,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,dell,68.87931034482759
acer,notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,intel hd graphics 520,linux,2.1,20779.2,2.0,i3,1366.0,768.0,1049088.0,0.0,1024.0,intel,acer,68.36734693877551
